"转债代码","转债名称","交易日期","开盘价","最高价","最低价","最新价","涨跌幅","5日涨跌幅","正股名称","正股最高价","正股最低价","正股最新价","正股涨跌幅","正股5日涨跌幅","成交量(手)","成交额(万)","年化波动率","正股年化波动率","股息率","转股价值","转股溢价率","理论转股溢价率","修正转股溢价率","纯债价值","纯债溢价率","期权价值","理论价值","理论偏离度","双低","剩余规模(亿)","剩余市值(亿)","换手率","市净率","市盈率_ttm","市销率_ttm","正股流通市值(亿)","正股总市值（亿）","资产负债率","转债市占比","上市天数","转股截止日","剩余年限","到期收益率(税前)","强赎触发比例","外部评级","三方评级","企业类型","地域","一级行业","二级行业","三级行业","赎回状态"
"128109.SZ","楚江转债","2024-04-02","117.85","119.1","117.621","117.887","-0.0007035687039077532","0.02062248399848121","楚江新材","8.34","8.12","8.29","0.008515815085157863","0.031094527874471867","49393.4","5837.2537452","0.1322978288934317","0.30022388335489314","0.017685","100.85158150851579","0.16891572979493397","0.18745071778559544","-0.018534987990661472","107.14981442439459","0.10020722512012958","20.11901108182045","127.26882550621504","-0.07958320685245224","134.7785729794934","18.225225","21.485170995749996","0.027168756284763444","1.8074","28.9799","0.2459","107.26585865","109.78001536999999","0.5923521628571488","0.19571113124129996","1380","2026-06-03","2.1726027397260275","-0.018476243115092456","1.3","AA","8+","民营企业","安徽","有色金属","基本金属","铜","0/15 | 30"
"128116.SZ","瑞达转债","2024-04-02","106.653","106.886","106.551","106.75","0.0017830330330330657","0.007075471702619129","瑞达期货","12.72","12.32","12.42","-0.017405063291139333","0.004042037545620936","3518","375.396954","0.07485525107020997","0.3457221431093748","0.017713","42.82758620689655","1.4925523349436394","1.46851394945971","0.024038385483929448","107.05442686511475","-0.0028436644240626974","0.8580405199348168","107.91246738504957","-0.010889624215921101","256.00523349436395","6.491283","6.9294446025","0.005417417636394186","2.1683","22.6701","5.9672","55.27265744","55.27265744","0.8062777810243833","0.12536839955672666","1349","2026-06-28","2.241095890410959","0.027924381711183284","1.3","AA","7+","民营企业","福建","金融","非银行金融","其他非银行金融","0/15 | 30"
"128117.SZ","道恩转债","2024-04-02","112.358","112.6","112.083","112.349","0.0023732412587100793","0.002364298209204918","道恩股份","11.66","11.19","11.46","0.02780269058295959","0.0700280117041312","2480","278.487942","0.05089039117762269","0.3061025198446608","0.006105","41.06055177355787","1.73617852530541","1.563519279704586","0.17265924560082402","110.45867496812546","0.017113413975136105","0.3723286138953397","110.8310035820208","0.013511436843934521","285.966852530541","3.582581","4.02499392769","0.006918965519031928","1.7204","36.675","1.1299","44.72311333","51.34434297","0.3618687758275226","0.0783921595810811","1353","2026-07-01","2.249315068493151","0.03616251868776743","1.3","AA-","7-","民营企业","山东","基础化工","化学制品","塑料制品","0/15 | 30"
"128118.SZ","瀛通转债","2024-04-02","109.758","109.988","109.415","109.551","0.000009128251939882759","0.005055045906541933","瀛通通讯","11.27","10.78","11","0.0009099181073703999","-0.01785714245460457","5663","620.885801","0.14874278845854522","0.5789451990551401","0","51.522248243559716","1.1262853181818184","1.0787408616053806","0.0475444565764378","103.79664218195923","0.05543876658315372","8.149340925280157","111.94598310723939","-0.02186180963422868","222.17953181818183","2.995276","3.2813548107600004","0.018921629534362838","1.9384","","2.4861","13.138084520000001","17.11080184","0.48806643826935486","0.19177095506355302","1337","2026-07-01","2.249315068493151","0.04168699158778515","1.3","A+","8","民营企业","湖北","电子设备","消费电子设备","消费电子设备","0/15 | 30"
"128119.SZ","龙大转债","2024-04-02","105.378","105.78","104.66","105.099","-0.002666540140443985","-0.012227443594185261","龙大美食","6.83","6.67","6.76","-0.002949852507374673","-0.013138686079799733","16778","1762.8974535","0.09698063430140152","0.25620418754045227","0","72.68817204301075","0.4458886094674557","0.5091059473507407","-0.06321733788328499","107.35477540062809","-0.02101234334672064","4.603739922184739","111.95851532281283","-0.06526717973351626","149.68786094674556","9.460557","9.94295080143","0.017730123468442178","3.0949","","0.4939","72.81280088","72.95121188","0.6426257092456863","0.13629589619135465","1335","2026-07-12","2.2794520547945205","0.05438183732926996","1.3","AA-","8+","民营企业","山东","食品饮料","食品","肉制品","0/15 | 30"
"128120.SZ","联诚转债","2024-04-02","129.961","131.75","129.514","130.26","0.0028640059127862383","0.01298701318864559","联诚精密","14.2","13.6","13.85","0.018382352941176405","0.06949807007017883","47243","6160.950907","0.3903922878657184","0.45905229428794736","0.024595","118.57876712328766","0.0985103249097472","0.09994468255165465","-0.001434357641907441","95.39831322890262","0.3654329473043072","42.20746409741572","137.60577732631833","-0.05639319304712376","140.1110324909747","2.594312","3.3793508112","0.18231167023503725","1.6374","302.7305","1.5961","15.321080660000002","18.12715949","0.46725978864501483","0.1864247298681433","1325","2026-07-16","2.2904109589041095","-0.05045096192395746","1.3","A","8","外资企业","山东","交运设备","汽车","汽车零部件","0/15 | 30"
"128121.SZ","宏川转债","2024-04-02","112","114","112","113.033","0.008170036658133872","0.022784237486024983","宏川智慧","16","15.68","15.91","0.00887761572606216","0.025789813230063352","20033","2267.6625268","0.15343261733735172","0.29866846762527727","0.01855","83.42947037231252","0.35483300439974874","0.34778765300940095","0.007045351390347787","100.96596673815746","0.11951584926767334","10.79159990662304","111.7575666447805","0.011283725595352734","148.51630043997488","6.697671","7.57057846143","0.029953622941141317","3.035","26.1786","4.9265","69.32900425","73.22854668000001","0.668061270985146","0.1033828855639116","1335","2026-07-16","2.2904109589041095","-0.006859252851790508","1.3","AA-","7-","民营企业","广东","交通运输","物流","物流","0/15 | 30"
"128122.SZ","兴森转债","2024-04-02","129.48","129.87","126.572","127.85","-0.012588816805684244","0.001237352729021035","兴森科技","12.39","11.98","12.07","-0.02661290322580645","-0.05110062843978358","21675","2778.419966","0.31115599188141935","0.5302100042222958","0.006627999999999999","89.87341772151899","0.42255633802816894","0.2767136397369113","0.14584269829125762","107.95197447262368","0.18432294198030075","18.806459914858856","126.75843438748254","0.008537861654418943","170.1056338028169","2.678604","3.4245952139999996","0.08113133939572223","3.066","103.1699","3.9287","181.09998923","203.93429369","0.4462301047384202","0.016792640178535732","1325","2025-07-22","1.3068493150684932","-0.10054154764764443","1.3","AA","6","民营企业","广东","电子设备","电子元件","电子元件","0/20 | 30"
"128123.SZ","国光转债","2024-04-02","127.781","127.905","125.671","126.458","-0.0103536519513856","0.0038898769050361715","国光股份","15.18","14.6","14.74","-0.021897810218978075","-0.019946808121515724","38463.4","4856.5496444","0.15877313762933615","0.3502383727545368","0.013337000000000002","117.35668789808916","0.07755256445047487","0.10437310156141874","-0.02682053711094387","103.31574755972036","0.22399540231659798","35.226799357667154","138.5425469173875","-0.09556174316680255","134.21325644504748","3.13057","3.9588562106","0.12267557562197862","4.2209","37.8068","3.7186","56.78185884999999","65.30151679","0.25638899785616565","0.06062426119949242","1323","2026-07-26","2.317808219178082","-0.04469015682585126","1.3","AA-","8+","民营企业","四川","基础化工","化肥农药","农药","10/15 | 30"
"128124.SZ","科华转债","2024-04-02","98.8","99.118","98.754","98.933","0.001133362342012445","-0.0010097644207986978","科华生物","8.06","7.95","7.97","-0.011166253101737023","-0.01483312707859652","5009","495.84146699999997","0.06232094587342938","0.3515820535210052","0.075279","38.61434108527131","1.5620791969887082","1.7052680408644956","-0.14318884387578734","93.5722714455752","0.057289712770762335","0.6059282275934814","94.17819967316868","0.04806081213378077","255.14091969887085","7.371716","7.29305979028","0.006798812587013816","1.0172","","1.6882","40.98525094","40.99107901","0.26785922729893685","0.17791821943747366","1322","2026-07-27","2.3205479452054796","0.04214400876053801","1.3","A+","8+","地方国有企业","上海","医药生物","生物医药","生物医药","0/15 | 30"
"128125.SZ","华阳转债","2024-04-02","108.083","108.3","108.001","108.2","0.00009242998428704574","-0.0007757378736787945","华阳国际","12.22","11.8","11.88","-0.025430680885972","0.06547085264434926","2021","218.61713199999997","0.08603667663701332","0.4485951382781654","0.025252","47.92254941508673","1.2578097643097643","1.2256843390783896","0.03212542523137474","105.51885814566731","0.025409124979645092","3.7094419905906357","109.22830013625794","-0.009503698116986481","233.98097643097645","4.497292","4.866069944","0.004492683716344048","1.5874","14.436","1.5457","17.76520077","23.28962352","0.5173372290823957","0.20893725224116463","1321","2026-07-29","2.326027397260274","0.032958553049438497","1.3","AA-","8","民营企业","广东","休闲、生活及专业服务","专业服务","其他专业服务","0/15 | 30"
"128127.SZ","文科转债","2024-04-02","101.001","101.972","100.858","101.6","0.005343360379972184","0.0073668659820052","文科股份","3.03","2.88","2.95","0","0.024305555896657394","10723","1086.938723","0.10521064954792239","0.40900571352855","0","64.69298245614036","0.5704949152542371","0.6760707720831349","-0.10557585682889781","92.31845404266215","0.10053835989333892","8.051314824718048","100.3697688673802","0.012108574139958583","158.6494915254237","9.492367","9.644244872","0.01127033518358388","5.5762","","1.591","13.223701060000002","18.07662806","0.9105625881386241","0.5335201255449187","1300","2026-08-19","2.3835616438356166","0.07013246973833799","1.3","A-","8-","地方国有企业","广东","建筑","建筑施工","园林工程","0/15 | 30"
"128128.SZ","齐翔转2","2024-04-02","115.1","116.968","115.1","116.89","0.014353153528411156","0.026431331295573512","齐翔腾达","5.16","5.03","5.14","0.017821782178217838","0.04897959199396462","17920","2081.347435","0.16760954020227445","0.3013187480905248","0.031128","92.94755877034356","0.25759085603112863","0.24812268181555225","0.009468174215576386","106.59349057403676","0.09659604325286231","16.36213491809302","122.95562549212978","-0.051891740030197475","142.64908560311287","6.794676","7.9422967764","0.026205863286103637","1.1124","","0.5459","141.40811041999999","146.12202026","0.505798726596653","0.05435386646220737","1296","2026-08-19","2.3835616438356166","-0.012880950529490679","1.3","AA","7+","地方国有企业","山东","基础化工","化学原料","聚氨酯","0/15 | 30"
"128129.SZ","青农转债","2024-04-02","104.368","104.52","104.302","104.51","0.001360570289744123","0.002455541274988926","青农商行","2.77","2.72","2.74","0.00366300366300365","0.018587360643644857","39558.3","4131.5792824","0.02638284689796433","0.1583851782085937","0","64.92890995260665","0.6096065693430655","0.6704357492507633","-0.06082917990769787","104.63659794942022","-0.0012098821244304059","0.5097659470763822","105.14636389649661","-0.006089023983318453","165.47065693430653","49.997011","52.25187619610001","0.007907044843508173","0.4609","5.9357","1.4993","134.98311378","152.22389306","0.9156838884813799","0.3432567328671893","1293","2026-08-24","2.3972602739726026","0.02509825554684902","1.3","AAA","5+","地方国有企业","山东","金融","银行","股份制与城商行","0/15 | 30"
"128130.SZ","景兴转债","2024-04-02","113","113.738","111.601","112.199","-0.007834814520051303","0.01585361440712907","景兴纸业","3.15","3.09","3.12","0","0.05762711898371298","50265.8","5650.2144057","0.12520942726151835","0.27920601338829093","0","91.76470588235296","0.22268141025641008","0.25875633568096573","-0.03607492542455565","106.41219924061105","0.054380990156065456","14.576269002364869","120.98846824297591","-0.07833820482335763","134.467141025641","9.98566","11.203810663399999","0.05043118431265367","0.6888","75.1402","0.6529","32.96983017","37.25203017","0.3360448213211388","0.30075704900568645","1293","2026-08-30","2.4136986301369863","0.004131489143253519","1.3","AA","6","民营企业","浙江","轻工制造","造纸印刷","造纸","0/15 | 30"
"128131.SZ","崇达转2","2024-04-02","107.785","108.2","107.66","108.062","0.0005092262538537451","0.004293680310637482","崇达技术","8.87","8.67","8.71","-0.018038331454340306","0.006936416640496157","1529","164.994175","0.11923904430152184","0.35138760136015035","0.033354","51.50798344175045","1.0979660390355912","1.0792869135498617","0.018679125485729475","106.37363711801528","0.015872004828711317","2.4966414993708246","108.8702786173861","-0.007479767331588505","217.85860390355913","13.99775","15.126248605","0.0010907805319652158","1.3681","17.5624","1.6709","55.81739394","95.091635","0.3688450616274851","0.15907023372770906","1283","2026-09-04","2.4273972602739726","0.02007355184677877","1.3","AA","6-","民营企业","广东","电子设备","电子元件","电子元件","0/15 | 30"
"128132.SZ","交建转债","2024-04-02","116.2","116.596","115.5","115.912","-0.002478485370051575","0.003497593300830548","新疆交建","12.01","11.84","11.95","0.00251677852348986","0.009290540860040997","13747","1596.587061","0.18638379312936837","0.49938189636088015","0.008368","90.8745247148289","0.2755169874476988","0.2670584031847742","0.008458584262924618","108.13903436304565","0.0718793697644724","26.381538361543843","134.5205727245895","-0.16054051974419803","143.46369874476989","8.485007","9.835141313840001","0.016233493856903553","2.5076","22.3755","0.9112","76.50053369","77.08715273","0.753208836899986","0.12758470076444345","1265","2026-09-14","2.4547945205479453","-0.0021937581215084726","1.3","AA","6-","地方国有企业","新疆","建筑","基础建设","路桥建设","0/15 | 30"
